t|lon|lat|id|v
34526|23.635071666666665|37.943621666666665|68|0.0,-0.0
34527|23.66826166666667|37.93813|17|0.0,-0.0
34528|23.58564333333333|37.955765|60|-0.0,-0.0
34529|23.55539|37.872045|109|-0.26681,-2.08298
34530|23.635071666666665|37.943621666666665|68|0.0,-0.0
34530|23.614906666666666|37.944875|108|0.0,0.0
34531|23.553213333333336|37.87806|73|-0.00733,0.59996
34532|23.63685|37.9458|63|0.0,0.0
34533|23.63507333333333|37.94362|68|0.0,-0.0
34533|23.614908333333336|37.944873333333334|108|0.0,0.0
34534|23.55524166666667|37.87202833333333|109|-0.29224,-2.07957
34535|23.553258333333336|37.87806166666667|73|-0.01344,0.69987
34535|23.55591666666667|38.03875|56|-0.0,-0.0
34536|23.508486666666666|37.849918333333335|22|0.08222,-0.05693
34537|23.63685|37.945816666666666|63|0.0,0.0
34538|23.580054999999998|37.95416166666666|92|0.0,-0.0
34538|23.63507333333333|37.94361833333333|68|0.0,-0.0
34539|23.614908333333336|37.94486666666667|108|0.0,0.0
34540|23.63685|37.945816666666666|63|-0.0,-0.0
34541|23.55503666666667|37.871995|109|-0.35758,-1.96777
34541|23.614905|37.944865|108|0.0,0.0
34542|23.63507666666667|37.94361833333333|68|0.0,-0.0
34543|23.553358333333332|37.87806666666667|73|0.03558,0.59894
34544|23.524076666666666|37.89085666666666|29|-0.01357,-0.09907
34545|23.51142333333333|37.868875|40|-0.0,-0.0
34546|23.63685|37.945816666666666|63|-0.0,-0.0
34547|23.55491833333333|37.87197666666667|109|-0.39187,-1.96123
34547|23.63507666666667|37.943615|68|0.0,-0.0
34548|23.553379999999997|37.878071666666656|73|0.04185,0.59854
34549|23.514|37.85810833333333|95|0.1101,-0.16697
34550|23.55482|37.87196|109|-0.40555,-1.95845
34550|23.63508|37.94361333333333|68|0.0,-0.0
34551|23.55343|37.87807333333333|73|0.03314,0.4989
34552|23.61028833333333|37.957435|64|-0.0,-0.0
34553|23.63685|37.945816666666666|63|0.0,0.0
34554|23.6031|37.95514166666667|24|0.0,-0.0
34555|23.55471333333333|37.871941666666665|109|-0.44353,-1.84751
34555|23.63508|37.94360500000001|68|0.0,-0.0
34556|23.55345333333333|37.87807333333333|73|0.01954,0.39952
34557|23.63685|37.945816666666666|63|0.0,0.0
34558|23.63508|37.943591666666656|68|-0.0,0.0
34559|23.554585|37.87192|109|-0.45319,-1.84516
34560|23.557776666666665|38.00246833333333|67|-5.52534,-8.57383
34561|23.553485|37.87807|73|-0.00367,0.29998
34562|23.63685|37.945816666666666|63|-0.0,-0.0
34563|23.563216666666666|37.927533333333336|45|0.0,-0.0
34564|23.554389999999998|37.871885|109|-0.50773,-1.8309
34565|23.635078333333336|37.94358333333333|68|-0.0,0.0
34566|23.553515|37.878056666666666|73|-0.03136,0.29836
34567|23.57384|37.96006833333333|12|-0.0,-0.0
34568|23.63685|37.945816666666666|63|0.0,0.0
34569|23.55428333333333|37.87186166666667|109|-0.62133,-1.90104
34569|23.635078333333336|37.94358166666667|68|-0.0,0.0
34570|23.553545|37.87805166666667|73|-0.04175,0.29708
34570|23.612875|37.94557833333333|90|-0.0,-0.0
34570|23.64866666666667|37.933|35|-0.09976,0.00697
34571|23.63685|37.945816666666666|63|0.0,0.0
34572|23.63507666666667|37.94358166666667|68|-0.0,0.0
34572|23.64866666666667|37.933|35|-0.09998,-0.00175
34573|23.55419333333333|37.87184666666667|109|-0.72511,-1.97084
34574|23.55356333333333|37.87807|73|-0.07358,0.39317
34575|23.538065|37.860640000000004|94|0.02091,-0.1989
34576|23.58456833333333|37.95275166666667|71|0.0,-0.0
34577|23.63685|37.945816666666666|63|0.0,0.0
34578|23.554091666666668|37.87181833333333|109|-0.88778,-2.01292
34578|23.63507666666667|37.94358166666667|68|-0.0,0.0
34579|23.55360333333333|37.878065|73|-0.05774,0.39581
34580|23.60582333333333|37.95911666666667|62|0.0,-0.0
34581|23.5635|37.95966666666666|0|-0.0,-0.0
34582|23.63685|37.945816666666666|63|-0.0,-0.0
34583|23.64971333333333|37.93611333333333|49|-0.0,0.0
34584|23.635075|37.94358166666667|68|-0.0,0.0
34584|23.59481666666667|37.955641666666665|2|-0.09877,-0.01564
34585|23.553976666666664|37.87178166666667|109|-0.81297,-2.15153
34586|23.553635|37.878054999999996|73|-0.03208,0.39871
34587|23.669528333333336|37.93956166666667|1|-0.0,-0.0
34587|23.53687|37.89313666666667|100|-0.0,-0.0
34588|23.55501|38.00085833333333|67|-6.66526,-7.45482
34589|23.554925|38.000798333333336|67|-6.73006,-7.39637
34590|23.635075|37.94358166666667|68|-0.0,0.0
34590|23.54661666666667|37.88705|4|0.0,-0.0
34591|23.614929999999998|37.944895|108|0.0,0.0
34592|23.55364|37.878054999999996|73|-0.01936,0.29937
34593|23.65039833333333|37.93324333333333|36|0.0,-0.0
34594|23.109621666666666|37.890068333333346|104|-0.09197,-0.49147
34594|23.63685|37.945816666666666|63|0.0,0.0
34594|23.68152333333333|37.929968333333335|9|-0.0,-0.0
34595|23.55373333333333|37.87170666666667|109|-0.88737,-2.22993
34595|23.55445333333333|38.000406666666656|67|-7.31347,-6.82005
34596|23.63507666666667|37.94358166666667|68|-0.0,0.0
34596|23.68063333333333|37.93083333333333|11|0.0,-0.0
34596|23.593931666666666|37.958175|31|-0.0,0.0
34597|23.553656666666665|37.87805|73|-0.03604,0.29783
34598|23.63726666666667|37.94746666666666|61|-0.0,0.0
34599|23.55426666666667|38.00022666666667|67|-7.56989,-6.53427
34600|23.55149333333333|37.923808333333334|78|-0.09985,-0.00541
34600|23.63685|37.945816666666666|63|0.0,0.0
34601|23.55361333333333|37.87168|109|-0.81672,-2.15011
34601|23.63507666666667|37.94358166666667|68|-0.0,0.0
34602|23.56427833333333|37.96130166666667|41|-0.09898,0.01426
34602|23.55367|37.87804833333333|73|-0.03542,0.19684
34602|23.650171666666665|37.93178833333333|14|0.00349,-0.09994
34603|23.63507666666667|37.94358166666667|68|-0.0,0.0
34603|23.68308833333333|37.92899|16|-0.0,0.0
34604|23.553485|37.87164333333333|109|-0.84293,-2.13997
34605|23.55365|37.87802333333333|73|-0.08135,0.18271
34606|23.58568666666667|37.95581|60|-0.0,-0.0
34607|23.63685|37.945816666666666|63|-0.0,-0.0
34608|23.63507666666667|37.94358166666667|68|-0.0,0.0
34609|23.55336333333333|37.87160166666667|109|-0.85412,-2.13553
34610|23.553671666666666|37.878011666666666|73|-0.14459,0.13818
34611|23.63685|37.945816666666666|63|-0.0,-0.0
34612|23.635078333333336|37.94358166666667|68|-0.0,0.0
34612|23.614906666666666|37.944878333333335|108|0.0,0.0
34612|23.525445|37.864581666666666|13|-0.0007,-0.2
34613|23.553255|37.87156333333333|109|-0.83478,-2.03547
34614|23.63685|37.945816666666666|63|0.0,0.0
34615|23.58010333333333|37.954121666666666|92|0.0,-0.0
34616|23.635078333333336|37.94358166666667|68|-0.0,0.0
34617|23.55367333333333|37.87798|73|-0.39993,-0.00768
34618|23.63685|37.945816666666666|63|0.0,0.0
34619|23.55301666666667|37.87148|109|-0.86312,-2.02362
34620|23.635078333333336|37.94358166666667|68|-0.0,0.0
34621|23.55364833333333|37.877953333333345|73|-0.48738,-0.11163
34622|23.524006666666665|37.890834999999996|29|-0.01357,-0.09907
34623|23.63685|37.945816666666666|63|-0.0,-0.0
34624|23.55290333333333|37.87144166666667|109|-0.84543,-2.03107
34624|23.635078333333336|37.94358166666667|68|-0.0,0.0
34625|23.55362166666667|37.87791666666667|73|-0.46803,-0.17592
34626|23.10939833333333|37.89005333333333|104|-0.04597,-0.39735
34627|23.513785000000002|37.858246666666666|95|0.16075,-0.2533
34628|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34629|23.63507666666667|37.94358166666667|68|-0.0,0.0
34630|23.55279166666667|37.871408333333335|109|-0.80023,-1.94155
34631|23.55362833333333|37.877901666666666|73|-0.46059,-0.19457
34632|23.55211833333333|37.99689166666667|67|-9.45516,-3.25576
34633|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34634|23.63507666666667|37.94358333333333|68|-0.0,0.0
34635|23.55268166666667|37.87137333333333|109|-0.807,-1.93875
34635|23.61492833333333|37.944875|108|0.0,0.0
34636|23.55200833333333|37.996631666666666|67|-9.56113,-3.25496
34637|23.55362333333333|37.87788666666667|73|-0.3682,-0.1563
34638|23.63685|37.945816666666666|63|0.0,0.0
34639|23.552570000000003|37.87133666666667|109|-0.81714,-1.9345
34639|23.63507666666667|37.943585|68|-0.0,0.0
34640|23.553604999999997|37.87786666666667|73|-0.37191,-0.14725
34641|23.10931166666667|37.890038333333344|104|-0.04042,-0.39795
34641|23.63685|37.945816666666666|63|0.0,0.0
34642|23.635075|37.943585|68|-0.0,0.0
34643|23.55359|37.87785|73|-0.28348,-0.09817
34644|23.63685|37.945816666666666|63|-0.0,-0.0
34645|23.5632|37.927533333333336|45|0.0,-0.0
34646|23.55233666666667|37.871255|109|-0.84743,-1.92142
34646|23.63507333333333|37.94358666666667|68|-0.0,0.0
34647|23.553585|37.877835|73|-0.19176,-0.0568
34648|23.57384|37.96007|12|-0.09677,-0.02521
34649|23.55223833333333|37.87121833333333|109|-0.82619,-1.82138
34649|23.61288|37.94557666666665|90|-0.0,-0.0
34649|23.63507333333333|37.94359|68|-0.0,0.0
34650|23.553581666666666|37.87782666666667|73|-0.19533,-0.04295
34650|23.574305|37.961206666666655|42|-0.0,0.0
34651|23.64866666666667|37.933|35|-0.09986,-0.00523
34652|23.63685|37.9458|63|0.0,0.0
34653|23.635071666666665|37.94359333333333|68|-0.0,0.0
34654|23.55211833333333|37.87117333333333|109|-0.81345,-1.8271
34655|23.55358333333333|37.87782|73|-0.0993,-0.01184
34656|23.537845|37.86058166666667|94|-0.30642,-0.25712
34657|23.584516666666666|37.952788333333345|71|0.0,-0.0
34658|23.636866666666666|37.9458|63|0.0,0.0
34659|23.635071666666665|37.943595|68|-0.0,0.0
34660|23.55201|37.871131666666656|109|-0.79748,-1.83413
34661|23.64971166666667|37.936121666666665|49|-0.0,0.0
34661|23.55359|37.87781666666667|73|-0.09991,-0.00419
34662|23.5635|37.95966666666666|0|-0.0,-0.0
34662|23.6058|37.95913333333333|62|0.0,-0.0
34663|23.636866666666666|37.9458|63|-0.0,-0.0
34664|23.61492|37.944891666666656|108|0.0,0.0
34665|23.55191333333333|37.87109|109|-0.83572,-1.81702
34665|23.635071666666665|37.94359666666666|68|-0.0,0.0
34666|23.55361|37.877806666666665|73|-0.09965,0.00837
34667|23.66953166666667|37.93955666666667|1|-0.0,-0.0
34668|23.636866666666666|37.9458|63|-0.0,-0.0
34669|23.551816666666664|37.871051666666666|109|-0.80896,-1.71918
34670|23.63507333333333|37.94359666666666|68|-0.0,0.0
34671|23.55360333333333|37.87779833333333|73|-0.08988,0.04384
34672|23.650396666666666|37.93324333333333|36|0.0,0.0
34673|23.63685|37.9458|63|0.0,0.0
34674|23.635071666666665|37.943595|68|-0.0,0.0
34674|23.61493333333333|37.94488166666667|108|0.0,0.0
34674|23.549066666666665|37.89975|10|-0.0,-0.0
34675|23.68063333333333|37.93083333333333|11|-0.0,-0.0
34676|23.650170000000003|37.93178666666667|14|-0.09816,-0.01908
34676|23.593931666666666|37.95817666666667|31|-0.0,-0.0
34677|23.63721666666667|37.947483333333345|61|-0.0,0.0
34678|23.109106666666666|37.890023333333346|104|-0.02511,-0.39921
34679|23.551395|37.9238|78|-0.09985,-0.00541
34679|23.63685|37.9458|63|-0.0,-0.0
34680|23.635071666666665|37.943591666666656|68|-0.0,0.0
34681|23.55363|37.877825|73|-0.06081,0.19053
34682|23.63685|37.9458|63|0.0,0.0
34683|23.635071666666665|37.94359|68|-0.0,0.0
34684|23.61494|37.944885|108|0.0,0.0
34685|23.55148166666667|37.87091333333333|109|-0.81196,-1.71776
34685|23.68308666666667|37.92899|16|0.0,0.0
34686|23.55364333333333|37.877835|73|0.03708,0.2977
34687|23.58567333333333|37.955808333333344|60|-0.0,-0.0
34688|23.10905666666667|37.890016666666654|104|-0.03347,-0.3986
34688|23.63685|37.9458|63|-0.0,-0.0
34689|23.551368333333336|37.87085666666667|109|-0.85073,-1.6989
34689|23.635071666666665|37.94358833333333|68|-0.0,0.0
34690|23.55365333333333|37.87785333333333|73|0.12583,0.27233
34691|23.614929999999998|37.944895|108|0.0,0.0
34691|23.525305|37.86458|13|-0.00593,-0.19991
34692|23.635071666666665|37.94358666666667|68|-0.0,0.0
34693|23.55366833333333|37.87787|73|0.24571,0.31563
34694|23.50818|37.850071666666665|22|0.08222,-0.05693
34695|23.55116833333333|37.87076666666667|109|-0.86847,-1.6899
34696|23.63507333333333|37.943585|68|-0.0,0.0
34697|23.580136666666665|37.954155|92|0.0,-0.0
34698|23.553671666666666|37.87787|73|0.30097,0.26348
34699|23.58873333333333|37.955566666666655|18|0.0,-0.0
34700|23.614925000000003|37.9449|108|0.0,0.0
34701|23.55105166666667|37.87072|109|-0.84503,-1.58931
34702|23.55368|37.87788166666667|73|0.31734,0.24351
34703|23.51127666666667|37.86892833333333|40|0.03827,-0.09239
34704|23.54986833333333|37.989538333333336|67|-9.77782,-2.09626
34704|23.63685|37.9458|63|-0.0,-0.0
34705|23.55096666666667|37.87068666666666|109|-0.85611,-1.58338
34705|23.635070000000002|37.94360166666667|68|-0.0,0.0
34705|23.68068333333333|37.80795|111|12.15074,-5.15748
34706|23.553695|37.87790333333333|73|0.40857,0.28822
34707|23.51354833333333|37.85836666666667|95|0.15407,-0.25742
34708|23.636866666666666|37.945816666666666|63|0.0,0.0
34709|23.54972|37.98904|67|-9.74368,-2.24959
34709|23.635070000000002|37.943603333333336|68|-0.0,0.0
34710|23.614915|37.944891666666656|108|0.0,0.0
34711|23.553720000000002|37.87792833333333|73|0.42216,0.26791
34712|23.636866666666666|37.945816666666666|63|0.0,0.0
34713|23.635070000000002|37.943603333333336|68|-0.0,0.0
34714|23.553735|37.877946666666666|73|0.34606,0.2006
34715|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34716|23.635070000000002|37.943603333333336|68|-0.0,0.0
34717|23.55374833333333|37.877966666666666|73|0.35119,0.19148
34718|23.636866666666666|37.945816666666666|63|0.0,0.0
34719|23.550621666666665|37.87055|109|-0.87539,-1.5728
34720|23.635070000000002|37.9436|68|-0.0,0.0
34721|23.55376833333333|37.877986666666665|73|0.34745,0.19818
34722|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34723|23.5632|37.927533333333336|45|0.05878,-0.0809
34724|23.635071666666665|37.94359666666666|68|-0.0,0.0
34725|23.55052833333333|37.87051|109|-0.89181,-1.56355
34726|23.553781666666666|37.87799166666667|73|0.25386,0.15986
34727|23.57384|37.96006833333333|12|-0.0,-0.0
34728|23.636866666666666|37.9458|63|0.0,0.0
34729|23.55044333333333|37.870475000000006|109|-0.84227,-1.47668
34729|23.635070000000002|37.943595|68|-0.0,-0.0
34730|23.61286333333333|37.94555833333333|90|-0.0,-0.0
34731|23.553796666666663|37.878005|73|0.24783,0.16906
34732|23.64866666666667|37.933|35|-0.06561,-0.07547
34733|23.10878166666667|37.89001|104|-0.00349,-0.39998
34734|23.635070000000002|37.94359333333333|68|-0.0,-0.0
34735|23.67855|37.81188333333333|111|12.15023,-5.40943
34736|23.55032833333333|37.87042333333333|109|-0.85512,-1.46928
34737|23.553826666666666|37.878043333333345|73|0.2338,0.18798
34738|23.58453333333333|37.952785|71|0.0,-0.0
34738|23.108761666666666|37.890005|104|-0.00907,-0.3999
34739|23.63506833333333|37.94359333333333|68|-0.0,-0.0
34740|23.55384666666667|37.878056666666666|73|0.21653,0.20764
34741|23.5635|37.95966666666666|0|0.0,0.0
34742|23.649721666666668|37.93614333333333|49|-0.0,0.0
34743|23.550141666666665|37.87034000000001|109|-0.85768,-1.46778
34743|23.63506833333333|37.94359333333333|68|-0.0,-0.0
34744|23.55386333333333|37.87807333333333|73|0.19324,0.22948
34745|23.66953166666667|37.93955166666667|1|0.0,-0.0
34746|23.53689833333333|37.89303666666667|100|-0.0,0.0
34747|23.636866666666666|37.9458|63|0.0,0.0
34748|23.550076666666666|37.870309999999996|109|-0.85255,-1.47077
34748|23.54646666666667|37.88708333333333|4|0.0,-0.0
34749|23.635070000000002|37.943595|68|-0.0,0.0
34749|23.59324|38.019785|66|0.50344,-7.78374
34750|23.65039166666667|37.933211666666665|36|0.0,0.0
34751|23.55388333333333|37.878071666666656|73|0.16514,0.25045
34752|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34752|23.681520000000003|37.929966666666665|9|0.0,-0.0
34753|23.54908333333333|37.89971666666667|10|-0.0,-0.0
34754|23.635070000000002|37.94359666666666|68|-0.0,0.0
34754|23.677316666666666|37.81418333333333|111|12.15023,-5.40943
34755|23.54999|37.87027166666667|109|-0.86536,-1.46327
34755|23.68063333333333|37.93083333333333|11|-0.0,0.0
34755|23.592695000000003|38.019825|66|1.05814,-7.92971
34755|23.59393333333333|37.95817666666667|31|-0.0,0.0
34756|23.553906666666666|37.878065|73|0.08986,0.17867
34757|23.63723333333333|37.94738333333333|61|-0.0,0.0
34758|23.55134833333333|37.92382|78|-0.09985,-0.00541
34759|23.63506833333333|37.94359833333333|68|-0.0,-0.0
34760|23.54991333333333|37.87023833333333|109|-0.80723,-1.38144
34760|23.56428|37.96131000000001|41|-0.09969,0.00785
34761|23.55393|37.87806333333333|73|0.06577,0.18888
34762|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34763|23.635070000000002|37.94359833333333|68|-0.0,-0.0
34764|23.67665|37.81531666666667|111|12.05397,-5.62066
34765|23.54984|37.87020666666667|109|-0.82405,-1.37148
34766|23.571125|37.96018|30|0.0,0.0
34766|23.66825|37.938138333333335|17|0.0,-0.0
34767|23.553918333333336|37.87804666666667|73|0.02368,0.19859
34768|23.585695|37.955791666666656|60|-0.06626,-0.0749
34769|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34770|23.54823|37.983023333333335|67|-9.9942,-1.45807
34771|23.54976|37.87017|109|-0.83836,-1.36277
34772|23.590935|38.020195|66|3.18424,-8.84424
34773|23.636866666666666|37.945816666666666|63|0.0,0.0
34774|23.635071666666665|37.9436|68|-0.0,-0.0
34774|23.52512166666667|37.86462|13|0.00906,-0.09959
34775|23.55393833333333|37.878031666666665|73|-0.17786,0.35828
34776|23.580125|37.954159999999995|92|0.0,-0.0
34777|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34778|23.54962833333333|37.87011333333333|109|-0.82883,-1.36859
34778|23.50804333333333|37.85011|22|0.08222,-0.05693
34779|23.63507333333333|37.9436|68|-0.0,0.0
34780|23.553951666666666|37.878013333333335|73|-0.29207,0.27331
34781|23.58873333333333|37.955566666666655|18|0.0,-0.0
34782|23.589895|38.020525|66|3.17772,-7.55924
34783|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34784|23.635075|37.94359833333333|68|-0.0,0.0
34785|23.54954|37.870073333333345|109|-0.82165,-1.37291
34786|23.55394833333333|37.877998333333345|73|-0.41838,0.27378
34787|23.636866666666666|37.945816666666666|63|0.0,0.0
34788|23.63507333333333|37.94360500000001|68|-0.0,-0.0
34788|23.614936666666665|37.944885|108|0.0,0.0
34789|23.54946666666667|37.87003833333333|109|-0.84074,-1.36131
34790|23.636866666666666|37.945816666666666|63|0.0,0.0
34791|23.63507333333333|37.943608333333344|68|-0.0,-0.0
34792|23.54939666666667|37.870011666666656|109|-0.79042,-1.27485
34793|23.55395666666667|37.877959999999995|73|-0.56933,0.18939
34794|23.610281666666666|37.957413333333335|64|-0.0,-0.0
34795|23.636866666666666|37.945816666666666|63|0.0,0.0
34796|23.614936666666665|37.94488|108|0.0,0.0
34797|23.549325|37.86998166666667|109|-0.80814,-1.26369
34797|23.635071666666665|37.94361|68|-0.0,-0.0
34798|23.553963333333336|37.87793|73|-0.67615,0.18117
34799|23.108445|37.88999666666667|104|0.01675,-0.39965
34799|23.64866666666667|37.933|35|-0.07492,-0.18544
34800|23.636866666666666|37.945816666666666|63|0.0,0.0
34801|23.63507333333333|37.943603333333336|68|-0.0,0.0
34802|23.55399833333333|37.877891666666656|73|-0.6777,0.17526
34803|23.636866666666666|37.945816666666666|63|0.0,0.0
34804|23.549185|37.86991666666667|109|-0.80814,-1.26369
34805|23.63507333333333|37.9436|68|-0.0,-0.0
34806|23.547616666666666|37.978840000000005|67|-10.05517,-0.95057
34806|23.5632|37.92755|45|0.0,-0.0
34807|23.5491|37.869875|109|-0.83443,-1.24648
34807|23.635075|37.94359666666666|68|-0.0,-0.0
34808|23.554000000000002|37.87781500000001|73|-0.56966,0.18839
34809|23.636866666666666|37.945816666666666|63|0.0,0.0
34810|23.63507666666667|37.94359666666666|68|-0.0,0.0
34811|23.54902333333333|37.86984|109|-0.81255,-1.26086
34811|23.612855000000003|37.945553333333336|90|-0.0,-0.0
34812|23.554015|37.877805|73|-0.56164,0.2111
34812|23.574305|37.9612|42|-0.0,-0.0
34813|23.636866666666666|37.945816666666666|63|0.0,0.0
34814|23.54895166666667|37.869803333333344|109|-0.75633,-1.17812
34814|23.614901666666665|37.944878333333335|108|0.0,0.0
34815|23.55403333333333|37.87778166666667|73|-0.36542,0.16269
34816|23.58453666666667|37.952785|71|0.0,-0.0
34817|23.548881666666666|37.86977|109|-0.81255,-1.26086
34817|23.63507666666667|37.943595|68|-0.0,0.0
34817|23.6718|37.8224|111|11.51823,-6.64984
34818|23.554046666666668|37.87776|73|-0.35252,0.18902
34818|23.58923333333333|37.952666666666666|93|-0.0,-0.0
34819|23.5635|37.95966666666666|0|0.0,-0.0
34819|23.605815|37.959111666666665|62|0.0,-0.0
34820|23.649746666666665|37.936135|49|-0.0,0.0
34821|23.54881333333333|37.86973666666667|109|-0.77677,-1.16474
34821|23.635075|37.94359333333333|68|-0.0,0.0
34822|23.61491166666667|37.944863333333345|108|0.0,0.0
34823|23.55404|37.877778333333346|73|-0.249,0.16732
34824|23.66953166666667|37.939546666666665|1|0.0,-0.0
34824|23.636866666666666|37.945816666666666|63|0.0,0.0
34825|23.548751666666664|37.869706666666666|109|-0.75633,-1.17812
34825|23.546366666666664|37.88713333333333|4|0.06293,-0.07771
34826|23.635071666666665|37.94359333333333|68|-0.0,0.0
34827|23.55405|37.877756666666656|73|-0.22812,0.19483
34828|23.65038666666667|37.93322333333333|36|0.0,0.0
34829|23.68151833333333|37.929968333333335|9|-0.0,-0.0
34830|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34831|23.614908333333336|37.944868333333346|108|0.0,0.0
34832|23.68063333333333|37.93083333333333|11|-0.0,-0.0
34833|23.54908333333333|37.89971666666667|10|-0.0,-0.0
34833|23.65016666666667|37.93179|14|0.0,-0.0
34833|23.59393333333333|37.95817833333333|31|-0.0,-0.0
34834|23.55406833333333|37.87775333333333|73|-0.13226,0.15002
34835|23.63725|37.94735|61|-0.0,0.0
34836|23.551254999999998|37.923843333333345|78|-0.09985,-0.00541
34837|23.63506666666667|37.94359333333333|68|-0.0,0.0
34838|23.54861|37.869636666666665|109|-0.75427,-1.17944
34838|23.564285|37.961295|41|-0.1,-0.00087
34839|23.554075|37.877755|73|-0.115,0.16363
34840|23.636866666666666|37.9458|63|0.0,0.0
34841|23.683085|37.92899|16|-0.0,-0.0
34842|23.635065|37.943595|68|-0.0,0.0
34843|23.61491166666667|37.944875|108|0.0,0.0
34843|23.66826833333333|37.93812666666667|17|0.0,-0.0
34844|23.5541|37.877748333333344|73|-0.08736,0.17991
34844|23.58566666666667|37.95584333333333|60|-0.0,-0.0
34845|23.636866666666666|37.9458|63|0.0,0.0
34846|23.54847166666667|37.86956333333333|109|-0.76862,-1.17014
34847|23.55412166666667|37.87775333333333|73|-0.02521,0.09677
34848|23.108179999999997|37.890033333333335|104|0.02582,-0.39917
34849|23.636866666666666|37.9458|63|0.0,0.0
34850|23.54842|37.869538333333345|109|-0.77066,-1.16879
34850|23.635061666666665|37.9436|68|-0.0,0.0
34850|23.66908333333333|37.82616666666667|111|11.60483,-6.69984
34850|23.524956666666665|37.864625|13|-0.00942,-0.19978
34851|23.55415|37.877766666666666|73|0.00523,0.19993
34852|23.636866666666666|37.9458|63|-0.0,-0.0
34853|23.54835333333333|37.869505|109|-0.78488,-1.15929
34854|23.635061666666665|37.94360166666667|68|-0.0,0.0
34855|23.580115|37.95412833333333|92|0.0,-0.0
34855|23.53693833333333|37.89297333333333|100|-0.0,0.0
34856|23.554141666666666|37.877775|73|0.07395,0.18583
34857|23.58873333333333|37.955566666666655|18|0.0,-0.0
34858|23.636866666666666|37.945816666666666|63|0.0,0.0
34859|23.548281666666664|37.86946833333333|109|-0.71561,-1.08531
34859|23.635061666666665|37.943603333333336|68|-0.0,0.0
34859|23.668316666666666|37.82726666666667|111|11.69143,-6.74984
34860|23.554135000000002|37.8778|73|0.1245,0.15652
34861|23.524078333333332|37.89080666666667|29|-0.01357,-0.09907
34862|23.511016666666666|37.868966666666665|40|0.00698,-0.09976
34862|23.10811666666667|37.890031666666665|104|0.02373,-0.3993
34863|23.636866666666666|37.945816666666666|63|-0.0,-0.0
34864|23.635061666666665|37.94360166666667|68|-0.0,0.0
34865|23.54821666666667|37.869436666666665|109|-0.75633,-1.17812
34866|23.55414333333333|37.87779666666667|73|0.16282,0.11614
34867|23.636866666666666|37.9458|63|0.0,0.0
34867|23.513145|37.858498333333344|95|0.06313,-0.18977
34868|23.635061666666665|37.94360166666667|68|-0.0,0.0
34868|23.66753333333333|37.82835|111|11.69143,-6.74984
34869|23.54814833333333|37.86940166666667|109|-0.71182,-1.0878
34869|23.52447166666667|37.85109333333333|84|-0.01874,-0.09823
34870|23.554135000000002|37.877805|73|0.19354,0.05041
34871|23.61028833333333|37.957415000000005|64|-0.0,-0.0
34872|23.63685|37.9458|63|-0.0,-0.0
34873|23.635061666666665|37.9436|68|-0.0,0.0
34873|23.6671|37.82895|111|11.69143,-6.74984
34874|23.554125|37.877811666666666|73|0.19941,-0.01534
34875|23.64866666666667|37.933|35|0.05446,0.08387
34876|23.10806|37.890011666666666|104|0.02512,-0.39921
34877|23.548025|37.86933833333333|109|-0.69465,-1.09885
34877|23.635061666666665|37.94359666666666|68|-0.0,0.0
34878|23.55413666666667|37.87781|73|0.28008,-0.10751
34879|23.63685|37.9458|63|0.0,0.0
34880|23.547965|37.869308333333336|109|-0.71182,-1.0878
34881|23.635061666666665|37.943595|68|-0.0,0.0
34882|23.554129999999997|37.87781666666667|73|0.24635,-0.17121
34883|23.56316666666667|37.927583333333345|45|0.0,-0.0
34883|23.51270833333333|37.8581|103|0.01942,-0.0981
34883|23.63685|37.9458|63|-0.0,-0.0
34884|23.54789333333333|37.86927166666667|109|-0.69465,-1.09885
34884|23.63506333333333|37.943591666666656|68|-0.0,0.0
34884|23.66601666666667|37.830450000000006|111|11.69143,-6.74984
34885|23.554105|37.87784|73|0.28383,-0.28185
34886|23.10798333333333|37.890035|104|0.02442,-0.39925
34887|23.635061666666665|37.94358833333333|68|-0.0,0.0
34888|23.547831666666664|37.869238333333335|109|-0.7194,-1.0828
34888|23.612866666666665|37.94555833333333|90|-0.0,-0.0
34888|23.57384|37.960065|12|0.0,-0.0
34889|23.55409|37.87784166666667|73|0.23905,-0.32071
34890|23.107955|37.890029999999996|104|0.01954,-0.39952
34890|23.5127|37.85810833333333|103|0.01942,-0.0981
34891|23.521866666666664|38.030611666666665|110|-0.12258,-0.15803
34891|23.63685|37.9458|63|0.0,0.0
34892|23.54776666666667|37.869205|109|-0.73445,-1.07265
34892|23.63506833333333|37.94359333333333|68|-0.0,0.0
34893|23.55405833333333|37.877838333333344|73|0.25001,-0.43301
34894|23.58455833333333|37.952758333333335|71|0.0,-0.0
34895|23.51268333333333|37.85811666666667|103|0.01942,-0.0981
